"North","East","WaterSE","Code","Pt.name","VertPrec"
4099936.113,568802.297,2.188,"echo","5664",0.02387
4099936.171,568802.443,2.146,"echo","5665",0.02499
4099936.683,568802.519,2.171,"echo","5666",0.02764
4099938.264,568800.941,2.134,"echo","5668",0.02037
4099938.633,568800.715,2.12,"echo","5669",0.01772
4099939.046,568800.268,2.124,"echo","5670",0.01903
4099939.941,568800.321,2.163,"echo","5671",0.01642
4099940.811,568800.515,2.201,"echo","5672",0.01629
4099941.457,568800.443,2.183,"echo","5673",0.01648
4099942.089,568800.458,2.167,"echo","5674",0.01491
4099942.785,568800.55,2.126,"echo","5675",0.01759
4099943.205,568800.734,2.136,"echo","5676",0.01805
4099943.697,568801.206,2.15,"echo","5677",0.01655
4099943.995,568801.449,2.14,"echo","5678",0.01661
4099944.078,568801.58,2.193,"echo","5679",0.01666
4099944.199,568801.882,2.156,"echo","5680",0.0167
4099944.172,568802.234,2.118,"echo","5681",0.01722
4099944.16,568802.597,2.168,"echo","5682",0.01717
4099943.994,568802.886,2.192,"echo","5683",0.01701
4099943.874,568802.949,2.211,"echo","5684",0.01475
4099944.27,568802.626,2.241,"echo","5685",0.0145
4099944.223,568801.864,2.168,"echo","5686",0.01554
4099944.108,568800.993,2.183,"echo","5687",0.01618
4099944.033,568800.237,2.172,"echo","5688",0.01527
4099944.088,568799.168,2.148,"echo","5689",0.01548
4099945.061,568798.593,2.148,"echo","5690",0.01555
4099946.151,568798.339,2.129,"echo","5691",0.01576
4099947.115,568798.134,2.133,"echo","5692",0.01542
4099948.217,568797.923,2.197,"echo","5693",0.01654
4099949.126,568798.093,2.17,"echo","5694",0.01609
4099949.997,568798.513,2.211,"echo","5695",0.01628
4099950.988,568798.96,2.192,"echo","5696",0.01668
4099951.893,568799.151,2.178,"echo","5697",0.0174
4099953.005,568799.559,2.168,"echo","5698",0.01763
4099954.064,568799.723,2.194,"echo","5699",0.01916
4099954.941,568799.71,2.211,"echo","5700",0.01961
4099955.731,568799.899,2.216,"echo","5701",0.02119
4099956.25,568799.837,2.2,"echo","5702",0.0215
4099956.671,568799.408,2.204,"echo","5703",0.01873
4099957.276,568798.956,2.159,"echo","5704",0.02
4099958.208,568799.019,2.163,"echo","5705",0.02224
4099959.398,568799.279,2.201,"echo","5706",0.02247
4099960.66,568799.443,2.145,"echo","5707",0.02277
4099961.796,568799.378,2.181,"echo","5708",0.02277
4099962.726,568799.089,2.194,"echo","5709",0.01904
4099963.603,568798.664,2.168,"echo","5710",0.01922
4099964.639,568798.377,2.189,"echo","5711",0.01931
4099965.565,568798.097,2.199,"echo","5712",0.01965
4099966.509,568797.83,2.172,"echo","5713",0.02145
4099967.496,568797.575,2.217,"echo","5714",0.02237
4099968.36,568797.042,2.202,"echo","5715",0.02015
4099969.231,568796.547,2.197,"echo","5716",0.0194
4099970.176,568796.379,2.214,"echo","5717",0.01938
4099971.072,568796.508,2.214,"echo","5718",0.01952
4099971.783,568796.824,2.224,"echo","5719",0.01906
4099972.481,568797.165,2.154,"echo","5720",0.01935
4099973.442,568797.443,2.144,"echo","5721",0.02214
4099974.101,568797.626,2.216,"echo","5722",0.02156
4099974.362,568797.901,2.203,"echo","5723",0.02176
4099974.429,568798.514,2.185,"echo","5724",0.02249
4099974.316,568798.987,2.21,"echo","5725",0.01969
4099974.34,568799.278,2.216,"echo","5726",0.01978
4099974.239,568799.553,2.229,"echo","5727",0.02397
4099973.549,568797.694,2.166,"echo","5734",0.02113
4099973.921,568796.979,2.187,"echo","5735",0.02148
4099974.559,568796.107,2.16,"echo","5736",0.02178
4099975.436,568795.629,2.154,"echo","5737",0.02286
4099976.43,568795.131,2.176,"echo","5738",0.01911
4099977.343,568795.013,2.168,"echo","5739",0.01928
4099978.03,568795.136,2.215,"echo","5740",0.01963
4099978.401,568795.873,2.203,"echo","5741",0.02006
4099978.969,568796.451,2.196,"echo","5742",0.02102
4099979.623,568796.843,2.17,"echo","5743",0.02158
4099980.123,568796.403,2.249,"echo","5744",0.02166
4099980.777,568796.903,2.242,"echo","5745",0.02197
4099981.422,568797.128,2.204,"echo","5746",0.0227
4099982.068,568796.855,2.246,"echo","5747",0.02371
4099982.976,568796.861,2.242,"echo","5748",0.02431
4099983.889,568796.852,2.229,"echo","5749",0.02176
4099984.69,568796.73,2.213,"echo","5750",0.01934
4099985.428,568796.577,2.226,"echo","5751",0.02419
4099986.274,568796.558,2.206,"echo","5752",0.02433
4099987.203,568796.531,2.221,"echo","5753",0.02445
4099987.927,568796.279,2.237,"echo","5754",0.02918
4099990.806,568795.374,2.276,"echo","5758",0.02935
4099991.234,568795.662,2.312,"echo","5759",0.02618
4099991.56,568796.135,2.186,"echo","5760",0.0268
4099992.154,568796.561,2.161,"echo","5765",0.02815
4099992.579,568796.034,2.2,"echo","5766",0.02797
4099993.219,568795.697,2.157,"echo","5767",0.02811
4099993.928,568796.277,2.155,"echo","5768",0.02831
4099994.678,568796.927,2.225,"echo","5769",0.02845
4099996.616,568797.907,2.36,"echo","5772",0.02768
4100004.228,568799.82,2.191,"echo","5790",0.0233
4100004.528,568799.919,2.194,"echo","5791",0.02437
4100004.766,568799.809,2.181,"echo","5792",0.02466
4100005.21,568799.287,2.177,"echo","5793",0.0268
4100005.886,568799.213,2.154,"echo","5794",0.0272
4100006.326,568800.059,2.209,"echo","5797",0.02346
4100005.767,568800.234,2.156,"echo","5798",0.0227
4100005.34,568800.469,2.153,"echo","5799",0.02303
4100004.863,568798.881,2.175,"echo","5803",0.02661
4100005.079,568799.257,2.21,"echo","5804",0.02355
4100005.644,568799.494,2.164,"echo","5805",0.02257
4100006.112,568799.66,2.189,"echo","5806",0.02257
4100006.775,568799.969,2.213,"echo","5807",0.02473
4100007.381,568800.225,2.31,"echo","5808",0.02824
4100007.995,568800.374,2.252,"echo","5809",0.02571
4100008.527,568800.359,2.274,"echo","5810",0.02614
4100009.224,568800.25,2.204,"echo","5811",0.02953
4100012.779,568797.688,2.242,"echo","5817",0.02899
4100013.541,568797.903,2.262,"echo","5818",0.02922
4100014.455,568798.467,2.221,"echo","5819",0.02795
4100015.344,568798.746,2.165,"echo","5820",0.02576
4100016.327,568798.918,2.31,"echo","5821",0.02552
4100019.793,568797.852,2.212,"echo","5825",0.02894
4100020.117,568797.812,2.243,"echo","5826",0.02909
4100020.109,568798.313,2.209,"echo","5827",0.02886
4100020.56,568799.25,2.179,"echo","5828",0.02906
4100020.178,568800.359,2.236,"echo","5829",0.02913
4100019.934,568801.407,2.173,"echo","5830",0.0265
4100019.478,568802.115,2.226,"echo","5831",0.02959
4100025.606,568804.31,2.187,"echo","5835",0.02561
4100025.628,568803.685,2.214,"echo","5836",0.02553
4100025.511,568803.19,2.179,"echo","5837",0.01966
4100025.11,568803.202,2.183,"echo","5838",0.02288
4100024.516,568803.543,2.168,"echo","5839",0.01884
4100024.323,568803.683,2.176,"echo","5840",0.02303
4100024.138,568803.814,2.152,"echo","5841",0.02303
4100023.637,568803.61,2.17,"echo","5842",0.02318
4100023.146,568802.827,2.161,"echo","5843",0.02424
4100022.414,568802.072,2.196,"echo","5844",0.02518
4100021.617,568801.755,2.175,"echo","5845",0.02423
4100021.018,568801.5,2.195,"echo","5846",0.02417
4100020.461,568801.069,2.19,"echo","5847",0.02444
4100020.491,568800.369,2.209,"echo","5848",0.02529
4100021.311,568800.383,2.179,"echo","5849",0.02484
4100022.227,568799.925,2.167,"echo","5850",0.02469
4100023.647,568799.986,2.145,"echo","5851",0.02533
4100024.825,568799.782,2.161,"echo","5852",0.0251
4100025.821,568799.522,2.164,"echo","5853",0.02556
4100026.654,568799.214,2.196,"echo","5854",0.02549
4100027.327,568798.895,2.132,"echo","5855",0.0256
4100027.492,568798.187,2.145,"echo","5856",0.02571
4100027.368,568797.229,2.023,"echo","5857",0.02969
4100027.18,568796.678,2.101,"echo","5858",0.02844
4100027.087,568795.755,2.153,"echo","5859",0.02884
4100027.159,568794.765,2.052,"echo","5860",0.02915
4100018.301,568797.804,2.208,"echo","5870",0.02976
4100017.005,568797.668,2.223,"echo","5871",0.02984
4100008.33,568799.258,2.174,"echo","5879",0.02872
4100007.342,568799.054,2.164,"echo","5880",0.02939
4100006.42,568799.107,2.172,"echo","5881",0.0297
4100005.555,568798.502,2.166,"echo","5882",0.02998
4099993.587,568795.583,2.199,"echo","5895",0.02954
4099975.632,568794.513,2.147,"echo","5910",0.02514
4099974.478,568794.784,2.14,"echo","5911",0.02622
4099973.405,568795.006,2.152,"echo","5912",0.02748
4099972.059,568794.961,2.128,"echo","5913",0.0266
4099970.898,568795.084,2.159,"echo","5914",0.0294
4099969.92,568795.332,2.141,"echo","5915",0.02997
4099968.809,568795.483,2.145,"echo","5916",0.02875
4099967.671,568795.793,2.149,"echo","5917",0.02698
4099955.408,568797.842,2.165,"echo","5929",0.02842
4099954.559,568798.028,2.159,"echo","5930",0.02856
4099953.654,568798.155,2.143,"echo","5931",0.02235
4099952.66,568797.935,2.128,"echo","5932",0.02886
4099951.649,568797.779,2.163,"echo","5933",0.02321
4099950.647,568797.509,2.162,"echo","5934",0.02873
4099949.921,568797.057,2.15,"echo","5935",0.02879
4099949.127,568796.546,2.15,"echo","5936",0.01788
4099948.319,568796.67,2.161,"echo","5937",0.01759
4099947.425,568796.917,2.161,"echo","5938",0.01797
4099946.534,568797.309,2.11,"echo","5939",0.01956
4099945.664,568797.843,2.124,"echo","5940",0.02001
4099944.792,568798.224,2.123,"echo","5941",0.01967
4099943.966,568798.516,2.13,"echo","5942",0.01967
4099943.182,568798.749,2.138,"echo","5943",0.02053
4099942.195,568799.107,2.13,"echo","5944",0.02095
4099941.249,568799.161,2.165,"echo","5945",0.01918
4099940.429,568798.897,2.161,"echo","5946",0.01591
4099939.507,568798.695,2.155,"echo","5947",0.01593
4099938.586,568797.99,2.139,"echo","5948",0.01626
4099937.673,568797.37,2.145,"echo","5949",0.01606
4099936.746,568796.679,2.144,"echo","5950",0.01608
4099935.972,568795.888,2.155,"echo","5951",0.01595
4099935.106,568795.926,2.177,"echo","5952",0.01737
4099933.955,568795.702,2.177,"echo","5953",0.01705
4099932.792,568795.624,2.168,"echo","5954",0.01729
4099931.511,568795.208,2.157,"echo","5955",0.0174
4099930.332,568794.874,2.124,"echo","5956",0.01741
4099929.207,568794.763,2.137,"echo","5957",0.01762
4099927.774,568794.213,2.127,"echo","5958",0.01767
4099926.321,568794.301,2.124,"echo","5959",0.01779
4099924.777,568794.058,2.132,"echo","5960",0.01789
4099923.328,568794.043,2.112,"echo","5961",0.01799
4099922.043,568794.012,2.118,"echo","5962",0.01808
4099921.056,568794.209,2.134,"echo","5963",0.01593
4099920.342,568794.811,2.107,"echo","5964",0.01607
4099919.606,568795.341,2.135,"echo","5965",0.01608
4099918.801,568795.022,2.151,"echo","5966",0.01659
4099918.654,568794.201,2.16,"echo","5967",0.01646
4099919.272,568793.448,2.13,"echo","5968",0.01676
4099920.416,568792.801,2.124,"echo","5969",0.01762
4099921.958,568792.938,2.139,"echo","5970",0.01792
4099923.49,568792.696,2.13,"echo","5971",0.0187
4099924.939,568792.765,2.114,"echo","5972",0.01835
4099926.277,568792.902,2.126,"echo","5973",0.01727
4099927.473,568792.974,2.134,"echo","5974",0.01742
4099928.711,568793.239,2.112,"echo","5975",0.01755
4099930.081,568793.305,2.119,"echo","5976",0.01768
4099931.715,568793.857,2.137,"echo","5977",0.01861
4099933.173,568794.043,2.142,"echo","5978",0.01963
4099934.526,568794.093,2.149,"echo","5979",0.01896
4099935.878,568794.309,2.164,"echo","5980",0.02283
4099937.222,568794.502,2.126,"echo","5981",0.02307
4099938.419,568794.539,2.146,"echo","5982",0.02322
4099939.604,568794.613,2.132,"echo","5983",0.0235
4099940.952,568794.623,2.152,"echo","5984",0.02212
4099942.477,568794.699,2.128,"echo","5985",0.02244
4099943.971,568794.73,2.148,"echo","5986",0.02239
4099945.29,568794.602,2.153,"echo","5987",0.02252
4099946.534,568794.408,2.161,"echo","5988",0.02305
4099947.714,568794.277,2.151,"echo","5989",0.02317
4099949.114,568794.193,2.143,"echo","5990",0.02383
4099950.527,568794.037,2.168,"echo","5991",0.02408
4099951.836,568793.935,2.14,"echo","5992",0.0243
4099952.997,568793.815,2.165,"echo","5993",0.02451
4099954.268,568793.952,2.155,"echo","5994",0.02471
4099955.612,568793.844,2.18,"echo","5995",0.02353
4099956.987,568793.87,2.138,"echo","5996",0.02439
4099958.233,568793.809,2.181,"echo","5997",0.02521
4099959.315,568793.715,2.2,"echo","5998",0.02475
4099960.385,568793.671,2.161,"echo","5999",0.02582
4099961.63,568793.767,2.171,"echo","6000",0.02654
4099962.782,568793.578,2.137,"echo","6001",0.02668
4099964.035,568793.64,2.157,"echo","6002",0.02511
4099965.268,568793.564,2.17,"echo","6003",0.02502
4099966.356,568793.444,2.125,"echo","6004",0.02522
4099967.364,568793.416,2.147,"echo","6005",0.02537
4099968.507,568793.425,2.156,"echo","6006",0.02542
4099969.606,568793.237,2.135,"echo","6007",0.02567
4099970.606,568793.178,2.16,"echo","6008",0.02384
4099971.695,568792.88,2.154,"echo","6009",0.0239
4099972.856,568793.029,2.171,"echo","6010",0.02423
4099973.89,568793.469,2.149,"echo","6011",0.02396
4099974.789,568793.733,2.116,"echo","6012",0.02431
4099976.075,568794.198,2.148,"echo","6013",0.02399
4099977.342,568794.191,2.148,"echo","6014",0.02401
4099978.453,568794.07,2.188,"echo","6015",0.02494
4099979.576,568794.077,2.174,"echo","6016",0.02415
4099980.788,568793.974,2.189,"echo","6017",0.02516
4099981.943,568793.758,2.203,"echo","6018",0.02539
4099983.084,568793.758,2.228,"echo","6019",0.02654
4099984.197,568793.836,2.27,"echo","6020",0.02727
4099985.265,568793.727,2.196,"echo","6021",0.02576
4099999.283,568795.567,2.163,"echo","6034",0.02834
4100003.694,568797.168,2.253,"echo","6038",0.02956
4100013.98,568795.663,2.156,"echo","6047",0.02983
4100002.059,568794.285,2.155,"echo","6103",0.0299
4100001.508,568793.73,2.157,"echo","6104",0.02719
4100000.885,568793.436,2.19,"echo","6105",0.02718
4100000.253,568793.54,2.151,"echo","6106",0.02785
4099998.944,568793.441,2.095,"echo","6108",0.02927
4099997.498,568793.516,2.107,"echo","6110",0.02977
4099995.724,568793.138,2.144,"echo","6113",0.02727
4099969.686,568791.459,2.115,"echo","6162",0.02758
4099969.114,568791.489,2.117,"echo","6163",0.02752
4099968.723,568791.348,2.129,"echo","6164",0.02866
4099968.634,568790.991,2.119,"echo","6165",0.02845
4099969.168,568790.448,2.14,"echo","6166",0.02849
4099969.676,568790.276,2.132,"echo","6167",0.02871
4099969.692,568790.06,2.156,"echo","6168",0.02922
4099969.425,568789.508,2.156,"echo","6169",0.02888
4099969.592,568788.885,2.171,"echo","6170",0.02903
4099969.664,568789.208,2.123,"echo","6172",0.02936
4099937.78,568791.607,2.139,"echo","6230",0.02867
4099936.649,568791.475,2.193,"echo","6231",0.02879
4099927.462,568789.792,2.15,"echo","6241",0.02845
4099927.063,568789.241,2.12,"echo","6242",0.02837
4099926.837,568788.522,2.14,"echo","6243",0.02836
4099926.603,568787.906,2.161,"echo","6244",0.02836
4099926.558,568787.453,2.119,"echo","6245",0.02901
4099926.89,568787.196,2.156,"echo","6246",0.02915
4099927.359,568786.812,2.163,"echo","6247",0.02929
4099927.762,568786.954,2.126,"echo","6248",0.02966
4099927.669,568787.366,2.146,"echo","6249",0.02979
4099927.281,568788.259,2.131,"echo","6250",0.02969
4099926.465,568788.767,2.122,"echo","6251",0.02986
4099925.202,568789.511,2.111,"echo","6252",0.02989
4099923.923,568789.435,2.138,"echo","6253",0.02832
4099922.775,568789.346,2.12,"echo","6254",0.02831
4099921.809,568789.191,2.137,"echo","6255",0.02831
4099920.697,568788.475,2.124,"echo","6256",0.02831
4099919.616,568788.123,2.117,"echo","6257",0.02837
4099918.698,568787.975,2.163,"echo","6258",0.02831
4099917.63,568787.665,2.17,"echo","6259",0.02837
4099916.699,568787.709,2.149,"echo","6260",0.02912
4099915.688,568788.06,2.134,"echo","6261",0.02946
4099912.672,568787.627,2.14,"echo","6264",0.02785
4099911.58,568787.168,2.12,"echo","6265",0.02779
4099910.462,568786.581,2.149,"echo","6266",0.02784
4099909.69,568786.15,2.141,"echo","6267",0.02791
4099908.801,568786.646,2.152,"echo","6268",0.02798
4099907.792,568787.044,2.13,"echo","6269",0.02804
4099906.645,568787.156,2.15,"echo","6270",0.02079
4099905.41,568786.901,2.169,"echo","6271",0.0281
4099904.678,568785.911,2.131,"echo","6272",0.02812
4099904.017,568784.961,2.108,"echo","6273",0.02336
4099903.607,568783.668,2.151,"echo","6274",0.0234
4099903.529,568782.746,2.144,"echo","6275",0.02338
4099903.611,568782.597,2.139,"echo","6276",0.02331
4099904.112,568782.381,2.126,"echo","6277",0.02366
4099904.689,568782.474,2.129,"echo","6278",0.02362
4099905.067,568782.446,2.142,"echo","6279",0.02398
4099905.401,568782.387,2.164,"echo","6280",0.02574
4099905.632,568782.486,2.161,"echo","6281",0.02419
4099905.403,568782.708,2.169,"echo","6282",0.02635
4099905.157,568782.677,2.143,"echo","6283",0.02824
4099900.866,568780.784,2.119,"echo","6290",0.02598
4099900.223,568780.862,2.138,"echo","6291",0.02641
4099899.461,568780.784,2.13,"echo","6292",0.02655
4099898.91,568780.07,2.11,"echo","6293",0.02351
4099898.504,568779.093,2.128,"echo","6294",0.02351
4099898.343,568778.37,2.123,"echo","6295",0.0235
4099898.474,568777.745,2.128,"echo","6296",0.02355
4099898.41,568776.868,2.126,"echo","6297",0.02353
4099898.163,568776.396,2.124,"echo","6298",0.02355
4099898.158,568776.047,2.159,"echo","6299",0.02359
4099898.438,568775.792,2.136,"echo","6300",0.02357
4099898.724,568775.784,2.118,"echo","6301",0.02477
4099899.088,568775.869,2.157,"echo","6302",0.02488
4099899.083,568775.469,2.149,"echo","6303",0.02523
4099898.775,568775.86,2.127,"echo","6304",0.02569
4099898.183,568776.051,2.117,"echo","6305",0.0257
4099897.402,568776.04,2.136,"echo","6306",0.0263
4099896.923,568776.278,2.141,"echo","6307",0.02659
4099896.495,568777.185,2.122,"echo","6308",0.02695
4099895.757,568777.946,2.102,"echo","6309",0.0241
4099895.353,568778.657,2.118,"echo","6310",0.02393
4099894.804,568779.224,2.122,"echo","6311",0.01873
4099894.708,568778.281,2.107,"echo","6312",0.01873
4099895.012,568777.364,2.131,"echo","6313",0.01874
4099894.893,568776.444,2.118,"echo","6314",0.01892
4099893.971,568776.267,2.118,"echo","6315",0.02069
4099893.155,568775.873,2.123,"echo","6316",0.02078
4099892.479,568775.574,2.146,"echo","6317",0.02262
4099891.909,568775.358,2.134,"echo","6318",0.02274
4099891.499,568775.27,2.124,"echo","6319",0.02312
4099891.085,568775.341,2.169,"echo","6320",0.02043
4099890.294,568775.957,2.148,"echo","6321",0.02068
4099889.397,568775.838,2.143,"echo","6322",0.0206
4099888.205,568775.665,2.123,"echo","6323",0.02061
4099887.132,568775.343,2.112,"echo","6324",0.02061
4099886.382,568774.85,2.121,"echo","6325",0.02062
4099885.729,568774.311,2.114,"echo","6326",0.02064
4099885.009,568773.787,2.123,"echo","6327",0.02064
4099884.295,568773.025,2.123,"echo","6328",0.02094
4099883.913,568773.015,2.11,"echo","6329",0.02095
4099883.695,568772.739,2.155,"echo","6330",0.02095
4099883.243,568772.466,2.138,"echo","6331",0.02237
4099883.181,568772.019,2.14,"echo","6332",0.02042
4099883.659,568771.587,2.138,"echo","6333",0.02075
4099883.746,568771.939,2.161,"echo","6334",0.02051
4099883.877,568772.811,2.129,"echo","6335",0.02088
4099883.503,568773.386,2.156,"echo","6336",0.02221
4099883.292,568773.938,2.128,"echo","6337",0.02268
4099882.934,568774.282,2.12,"echo","6338",0.01874
4099883.079,568774.607,2.108,"echo","6339",0.02045
4099883.665,568775.184,2.124,"echo","6340",0.01862
4099883.892,568775.921,2.118,"echo","6341",0.01862
4099883.313,568775.829,2.114,"echo","6342",0.01863
4099883.033,568774.756,2.139,"echo","6343",0.01879
4099882.72,568773.558,2.137,"echo","6344",0.01864
4099882.787,568772.558,2.148,"echo","6345",0.0188
4099882.722,568771.437,2.146,"echo","6346",0.0197
4099882.118,568771.008,2.153,"echo","6347",0.02117
4099881.428,568771.171,2.142,"echo","6348",0.02215
4099880.562,568770.931,2.137,"echo","6349",0.02274
4099879.642,568770.865,2.142,"echo","6350",0.02329
4099878.644,568771.397,2.139,"echo","6351",0.02316
4099877.796,568771.629,2.126,"echo","6352",0.02347
4099877.018,568771.728,2.131,"echo","6353",0.02381
4099876.237,568771.314,2.119,"echo","6354",0.02008
4099875.642,568770.326,2.101,"echo","6355",0.01982
4099875.349,568769.471,2.118,"echo","6356",0.01988
4099875.317,568769.061,2.131,"echo","6357",0.01993
4099875.489,568768.471,2.134,"echo","6358",0.02006
4099875.94,568768.694,2.118,"echo","6359",0.02033
4099876.247,568768.963,2.102,"echo","6360",0.02007
4099876.625,568768.747,2.081,"echo","6361",0.0201
4099876.77,568768.32,2.122,"echo","6362",0.02014
4099877.011,568768.01,2.108,"echo","6363",0.02018
4099877.432,568768.151,2.151,"echo","6364",0.02056
4099877.557,568767.793,2.108,"echo","6365",0.02025
4099877.624,568767.534,2.152,"echo","6366",0.02037
4099877.476,568767.847,2.121,"echo","6367",0.02173
4099876.862,568768.456,2.129,"echo","6368",0.02229
4099876.073,568769.087,2.113,"echo","6369",0.02268
4099874.999,568769.672,2.109,"echo","6370",0.02308
4099873.975,568769.781,2.112,"echo","6371",0.02009
4099872.912,568769.757,2.125,"echo","6372",0.02013
4099871.789,568769.704,2.112,"echo","6373",0.02046
4099870.75,568769.362,2.125,"echo","6374",0.02019
4099869.779,568768.733,2.151,"echo","6375",0.02021
4099868.948,568768.29,2.129,"echo","6376",0.02026
4099868.157,568768.049,2.113,"echo","6377",0.02027
4099867.197,568767.138,2.123,"echo","6378",0.02029
4099866.263,568766.582,2.122,"echo","6379",0.02031
4099865.412,568766.1,2.123,"echo","6380",0.02037
4099864.336,568766.041,2.118,"echo","6381",0.02302
4099863.182,568766.028,2.098,"echo","6382",0.02368
4099862.297,568765.742,2.106,"echo","6383",0.02418
4099861.853,568765.277,2.119,"echo","6384",0.02322
4099861.687,568764.593,2.099,"echo","6385",0.02361
4099861.114,568763.918,2.093,"echo","6386",0.02429
4099860.721,568763.118,2.148,"echo","6387",0.0251
4099861.128,568762.819,2.065,"echo","6388",0.0274
4099861.534,568762.495,2.119,"echo","6389",0.02701
4099861.319,568763.379,2.085,"echo","6391",0.02792
4099860.517,568763.56,2.138,"echo","6392",0.02918
4099859.55,568762.99,2.128,"echo","6393",0.0294
4099857.827,568762.272,2.122,"echo","6395",0.02726
4099856.963,568761.889,2.127,"echo","6396",0.02748
4099856.279,568762.297,2.118,"echo","6397",0.02636
4099855.606,568762.629,2.135,"echo","6398",0.02656
4099854.76,568762.104,2.118,"echo","6399",0.02659
4099853.792,568761.821,2.082,"echo","6400",0.0269
4099852.791,568761.3,2.126,"echo","6401",0.02162
4099851.876,568760.986,2.125,"echo","6402",0.02099
4099851.078,568760.78,2.115,"echo","6403",0.02073
4099850.358,568760.618,2.123,"echo","6404",0.02046
4099849.696,568760.475,2.145,"echo","6405",0.0206
4099848.992,568760.201,2.116,"echo","6406",0.02143
4099848.032,568759.98,2.156,"echo","6407",0.02268
4099846.972,568759.772,2.131,"echo","6408",0.02505
4099845.761,568759.796,2.138,"echo","6409",0.02465
4099844.547,568759.62,2.13,"echo","6410",0.02711
4099843.544,568759.526,2.12,"echo","6411",0.02729
4099842.56,568759.526,2.123,"echo","6412",0.02773
4099841.712,568758.695,2.134,"echo","6413",0.02567
4099841.257,568757.81,2.106,"echo","6414",0.02488
4099841.155,568757.017,2.11,"echo","6415",0.02537
4099841.559,568757.047,2.163,"echo","6416",0.0209
4099841.745,568756.776,2.223,"echo","6417",0.02149
4099842.184,568756.526,2.157,"echo","6418",0.02782
4099842.679,568756.517,2.165,"echo","6419",0.02872
4099842.76,568756.668,2.128,"echo","6420",0.02923
4099838.674,568756.857,2.119,"echo","6425",0.02911
4099838.275,568756.577,2.141,"echo","6426",0.02811
4099838.5,568756.41,2.121,"echo","6427",0.02783
4099838.762,568756.017,2.161,"echo","6428",0.02087
4099839.108,568755.807,2.131,"echo","6429",0.0279
4099839.319,568755.734,2.132,"echo","6430",0.02796
4099839.425,568755.435,2.122,"echo","6431",0.0283
4099839.787,568755.208,2.178,"echo","6432",0.02897
4099840.524,568755.434,2.142,"echo","6433",0.02991
4099839.145,568758.939,2.108,"echo","6437",0.02847
4099838.501,568758.773,2.077,"echo","6438",0.02779
4099837.948,568757.601,2.128,"echo","6439",0.0278
4099837.097,568756.405,2.159,"echo","6440",0.02056
4099836.177,568755.559,2.123,"echo","6441",0.02779
4099835.229,568754.819,2.152,"echo","6442",0.02794
4099834.222,568755,2.151,"echo","6443",0.02796
4099833.037,568755.06,2.126,"echo","6444",0.02839
4099831.928,568754.589,2.119,"echo","6445",0.02853
4099831.344,568753.579,2.131,"echo","6446",0.02866
4099831.144,568752.681,2.135,"echo","6447",0.02879
4099831.356,568751.85,2.147,"echo","6448",0.02834
4099831.841,568751.446,2.156,"echo","6449",0.02818
4099832.247,568751.518,2.153,"echo","6450",0.02869
4099832.858,568751.426,2.126,"echo","6451",0.02792
4099833.41,568751.395,2.133,"echo","6452",0.02808
4099828.325,568749.519,2.114,"echo","6462",0.02968
4099827.743,568748.811,2.12,"echo","6463",0.02933
4099827.694,568748.673,2.106,"echo","6464",0.02944
4099827.904,568748.24,2.124,"echo","6465",0.02928
4099828.377,568748.089,2.137,"echo","6466",0.02971
4099828.881,568747.931,2.105,"echo","6467",0.02892
4099826.332,568749.891,2.141,"echo","6472",0.02836
4099825.153,568749.108,2.126,"echo","6473",0.02829
4099823.828,568748.848,2.175,"echo","6474",0.02127
4099822.583,568748.182,2.157,"echo","6475",0.02072
4099821.587,568747.637,2.133,"echo","6476",0.02814
4099820.592,568746.895,2.128,"echo","6477",0.0281
4099819.393,568746.436,2.156,"echo","6478",0.02817
4099818.088,568746.061,2.124,"echo","6479",0.02806
4099817.008,568745.27,2.136,"echo","6480",0.0289
4099816.097,568744.958,2.142,"echo","6481",0.02891
4099815.361,568744.145,2.147,"echo","6482",0.02943
4099814.316,568743.559,2.153,"echo","6483",0.021
4099813.312,568742.612,2.144,"echo","6484",0.028
4099812.225,568741.887,2.118,"echo","6485",0.028
4099811.149,568741.09,2.118,"echo","6486",0.028
4099810.114,568740.232,2.144,"echo","6487",0.02808
4099809.175,568739.32,2.124,"echo","6488",0.02797
4099808.357,568738.239,2.116,"echo","6489",0.02796
4099807.483,568737.392,2.132,"echo","6490",0.02796
4099806.67,568736.855,2.088,"echo","6491",0.02794
4099806.48,568736.601,2.119,"echo","6492",0.02793
4099806.741,568737.125,2.139,"echo","6493",0.02064
4099806.725,568737.043,2.157,"echo","6494",0.02064
4099806.48,568737.796,2.157,"echo","6495",0.0209
4099805.6,568738.451,2.156,"echo","6496",0.02076
4099804.518,568738.342,2.104,"echo","6497",0.02065
4099804.057,568737.043,2.15,"echo","6498",0.02065
4099803.634,568735.986,2.134,"echo","6499",0.02066
4099803.421,568734.882,2.136,"echo","6500",0.02096
4099802.538,568734.381,2.142,"echo","6501",0.0223
4099801.503,568733.512,2.117,"echo","6502",0.02269
4099800.458,568732.816,2.143,"echo","6503",0.02284
4099799.401,568732.333,2.144,"echo","6504",0.02343
4099798.33,568731.611,2.14,"echo","6505",0.02097
4099797.13,568731.352,2.105,"echo","6506",0.02753
4099796.025,568731.081,2.131,"echo","6507",0.02754
4099795.084,568730.545,2.116,"echo","6508",0.02756
4099794.358,568729.795,2.09,"echo","6509",0.02757
