"Pt.name","North","East","BedSE","WaterSE","Depth","Code","VertPrec"
"5273",4099817.044,568762.523,3.764,2.234,1.26,"echo",0.01668
"5274",4099817.745,568762.78,3.663,2.163,1.23,"echo",0.01721
"5275",4099818.558,568762.81,3.678,2.148,1.26,"echo",0.01557
"5276",4099819.576,568763.048,3.664,2.134,1.26,"echo",0.01569
"5277",4099820.806,568762.84,3.778,2.128,1.38,"echo",0.01594
"5278",4099821.463,568761.944,3.628,2.118,1.24,"echo",0.01545
"5279",4099822.663,568761.045,3.466,2.116,1.08,"echo",0.01551
"5280",4099823.574,568759.99,3.166,2.136,0.76,"echo",0.01536
"5281",4099824.65,568758.945,3.136,2.136,0.73,"echo",0.01541
"5282",4099825.538,568757.806,3.183,2.133,0.78,"echo",0.01545
"5283",4099826.379,568756.755,3.103,2.133,0.7,"echo",0.01504
"5284",4099827.137,568755.873,3.116,2.126,0.72,"echo",0.0151
"5285",4099827.664,568755.1,3.086,2.126,0.69,"echo",0.01513
"5286",4099828.202,568754.472,3.095,2.125,0.7,"echo",0.01514
"5287",4099827.949,568753.661,3.111,2.141,0.7,"echo",0.0154
"5288",4099828.384,568752.834,3.072,2.132,0.67,"echo",0.0155
"5289",4099829.182,568752.97,3.102,2.142,0.69,"echo",0.01541
"5290",4099830.374,568753.33,3.092,2.122,0.7,"echo",0.01545
"5291",4099831.463,568753.974,3.084,2.144,0.67,"echo",0.01548
"5292",4099832.473,568754.839,3.105,2.115,0.72,"echo",0.01555
"5293",4099833.271,568756.067,3.129,2.129,0.73,"echo",0.01555
"5294",4099833.717,568757.51,3.141,2.141,0.73,"echo",0.01558
"5295",4099833.852,568758.968,3.153,2.123,0.76,"echo",0.0156
"5296",4099833.386,568760.257,3.116,2.116,0.73,"echo",0.01562
"5297",4099832.844,568761.313,3.131,2.131,0.73,"echo",0.01565
"5298",4099832.28,568762.112,3.153,2.133,0.75,"echo",0.01536
"5299",4099831.737,568762.751,3.179,2.129,0.78,"echo",0.01538
"5300",4099831.488,568763.632,3.113,2.093,0.75,"echo",0.01592
"5301",4099831.736,568764.751,3.167,2.117,0.78,"echo",0.01584
"5302",4099832.395,568765.777,3.363,2.133,0.96,"echo",0.01594
"5303",4099832.84,568766.658,3.553,2.173,1.11,"echo",0.01586
"5304",4099833.865,568767.149,3.433,2.103,1.06,"echo",0.01639
"5305",4099835.024,568767.25,3.426,2.106,1.05,"echo",0.01667
"5306",4099836.418,568767.057,3.311,2.101,0.94,"echo",0.01594
"5307",4099837.826,568766.406,3.146,2.116,0.76,"echo",0.01597
"5308",4099839.123,568765.562,3.103,2.113,0.72,"echo",0.01583
"5309",4099840.041,568764.707,3.116,2.116,0.73,"echo",0.01594
"5310",4099840.77,568763.916,3.152,2.132,0.75,"echo",0.01479
"5311",4099841.405,568763.195,3.147,2.127,0.75,"echo",0.01479
"5312",4099841.888,568762.389,3.235,2.175,0.79,"echo",0.01486
"5313",4099842.379,568761.733,3.099,2.109,0.72,"echo",0.0148
"5314",4099842.326,568760.876,3.137,2.117,0.75,"echo",0.01488
"5315",4099843.053,568760.438,3.123,2.133,0.72,"echo",0.01492
"5316",4099844.038,568760.736,3.133,2.103,0.76,"echo",0.01501
"5317",4099845.012,568760.781,3.1,2.13,0.7,"echo",0.01487
"5318",4099845.531,568760.074,3.107,2.117,0.72,"echo",0.01496
"5319",4099845.914,568759.284,3.157,2.127,0.76,"echo",0.01497
"5320",4099846.252,568758.64,3.203,2.153,0.78,"echo",0.01516
"5321",4099846.249,568759.076,3.228,2.148,0.81,"echo",0.01742
"5322",4099846.492,568759.976,3.165,2.145,0.75,"echo",0.01591
"5323",4099847.043,568761.078,3.144,2.114,0.76,"echo",0.01581
"5324",4099847.299,568762.126,3.156,2.106,0.78,"echo",0.01485
"5325",4099847.525,568763.186,3.102,2.102,0.73,"echo",0.01489
"5326",4099847.684,568764.552,3.111,2.111,0.73,"echo",0.01585
"5327",4099847.419,568765.583,3.127,2.107,0.75,"echo",0.01587
"5328",4099847.133,568766.472,3.125,2.125,0.73,"echo",0.01588
"5329",4099846.98,568767.411,3.077,2.107,0.7,"echo",0.01589
"5330",4099846.783,568768.598,3.095,2.105,0.72,"echo",0.01601
"5332",4099845.918,568770.462,3.29,2.12,0.9,"echo",0.01697
"5333",4099845.312,568771.228,3.297,2.087,0.94,"echo",0.01655
"5334",4099845.156,568772.092,3.266,2.116,0.88,"echo",0.01522
"5335",4099844.433,568772.818,3.27,2.09,0.91,"echo",0.01581
"5336",4099843.576,568772.766,3.25,2.08,0.9,"echo",0.01656
"5337",4099842.671,568771.203,3.395,2.095,1.03,"echo",0.02326
"5338",4099843.111,568770.209,3.39,2.04,1.08,"echo",0.02467
"5339",4099844.032,568769.309,3.201,2.091,0.84,"echo",0.02443
"5340",4099844.67,568768.837,3.059,2.089,0.7,"echo",0.01526
"5341",4099845.772,568769.21,3.153,2.123,0.76,"echo",0.01469
"5342",4099846.576,568769.757,3.204,2.114,0.82,"echo",0.01483
"5343",4099847.743,568769.867,3.236,2.116,0.85,"echo",0.01458
"5344",4099848.488,568769.176,3.127,2.127,0.73,"echo",0.01462
"5345",4099849.305,568768.341,3.068,2.098,0.7,"echo",0.01468
"5346",4099850.235,568767.365,3.107,2.117,0.72,"echo",0.01474
"5347",4099851.024,568766.3,3.13,2.11,0.75,"echo",0.01486
"5348",4099851.844,568765.392,3.158,2.138,0.75,"echo",0.0152
"5349",4099852.415,568764.608,3.137,2.107,0.76,"echo",0.01525
"5350",4099852.315,568763.808,3.132,2.112,0.75,"echo",0.01547
"5351",4099852.342,568762.962,3.211,2.131,0.81,"echo",0.01556
"5352",4099852.97,568762.395,3.159,2.129,0.76,"echo",0.01561
"5353",4099853.84,568763.022,3.209,2.129,0.81,"echo",0.01554
"5354",4099854.836,568763.144,3.223,2.133,0.82,"echo",0.01561
"5355",4099855.864,568763.247,3.215,2.125,0.82,"echo",0.01567
"5356",4099856.746,568763.167,3.221,2.111,0.84,"echo",0.01574
"5357",4099857.476,568762.735,3.256,2.116,0.87,"echo",0.01592
"5358",4099858.378,568762.892,3.246,2.136,0.84,"echo",0.01582
"5359",4099859.089,568763.683,3.242,2.122,0.85,"echo",0.01598
"5360",4099858.97,568764.739,3.226,2.136,0.82,"echo",0.01599
"5361",4099859.191,568765.979,3.156,2.106,0.78,"echo",0.01608
"5362",4099859.247,568767.178,3.12,2.12,0.73,"echo",0.01606
"5363",4099859.096,568768.497,3.147,2.127,0.75,"echo",0.01601
"5364",4099859.1,568769.672,3.137,2.147,0.72,"echo",0.01613
"5365",4099859.179,568770.732,3.059,2.119,0.67,"echo",0.01603
"5366",4099859.307,568771.703,3.046,2.116,0.66,"echo",0.01624
"5367",4099859.424,568772.609,2.979,2.109,0.6,"echo",0.01606
"5368",4099859.492,568773.429,2.989,2.119,0.6,"echo",0.01608
"5369",4099859.006,568773.835,2.98,2.11,0.6,"echo",0.01502
"5370",4099858.647,568774.325,3.062,2.102,0.69,"echo",0.01502
"5371",4099858.895,568775.338,3.089,2.089,0.73,"echo",0.0152
"5372",4099859.575,568775.809,3.263,2.113,0.88,"echo",0.01512
"5373",4099860.423,568776.093,3.238,2.118,0.85,"echo",0.0154
"5374",4099861.043,568776.835,3.28,2.17,0.84,"echo",0.01526
"5375",4099862.009,568777.22,3.236,2.176,0.79,"echo",0.01589
"5376",4099862.753,568776.8,3.212,2.102,0.84,"echo",0.01566
"5377",4099863.839,568776.213,3.087,2.117,0.7,"echo",0.01518
"5378",4099864.938,568775.54,2.979,2.109,0.6,"echo",0.0152
"5379",4099866.134,568774.625,2.973,2.103,0.6,"echo",0.01506
"5380",4099866.91,568773.746,2.998,2.118,0.61,"echo",0.01507
"5381",4099867.578,568772.958,3.035,2.125,0.64,"echo",0.01508
"5382",4099867.968,568772.284,3.059,2.119,0.67,"echo",0.01508
"5383",4099868.103,568771.742,3.056,2.116,0.67,"echo",0.01516
"5384",4099868.356,568770.971,3.092,2.122,0.7,"echo",0.01521
"5385",4099868.497,568770.289,3.098,2.108,0.72,"echo",0.01502
"5386",4099868.959,568769.508,3.121,2.121,0.73,"echo",0.01504
"5387",4099869.673,568769.3,3.101,2.111,0.72,"echo",0.01512
"5388",4099870.622,568769.215,3.119,2.099,0.75,"echo",0.01509
"5389",4099871.557,568769.148,3.183,2.103,0.81,"echo",0.01516
"5390",4099872.423,568768.783,3.194,2.104,0.82,"echo",0.01563
"5391",4099873.352,568769.298,3.219,2.109,0.84,"echo",0.01572
"5392",4099872.882,568769.928,3.194,2.104,0.82,"echo",0.0159
"5393",4099872.487,568770.869,3.144,2.124,0.75,"echo",0.01595
"5394",4099871.952,568771.881,3.069,2.109,0.69,"echo",0.016
"5395",4099871.391,568772.871,3.067,2.107,0.69,"echo",0.0159
"5396",4099870.988,568773.784,3.014,2.104,0.64,"echo",0.01594
"5397",4099870.737,568774.634,2.994,2.094,0.63,"echo",0.01598
"5398",4099870.574,568775.423,2.967,2.097,0.6,"echo",0.01601
"5399",4099870.453,568776.152,2.965,2.115,0.58,"echo",0.01606
"5400",4099870.098,568776.56,2.981,2.111,0.6,"echo",0.0161
"5401",4099869.502,568776.618,2.972,2.102,0.6,"echo",0.01508
"5402",4099869.119,568777.463,3.021,2.121,0.63,"echo",0.0152
"5403",4099869.379,568778.374,3.037,2.127,0.64,"echo",0.01521
"5404",4099869.965,568779.099,3.046,2.116,0.66,"echo",0.01528
"5405",4099870.425,568779.823,3.086,2.156,0.66,"echo",0.01546
"5406",4099870.882,568780.524,3.206,2.206,0.73,"echo",0.01589
"5407",4099871.726,568780.997,3.128,2.128,0.73,"echo",0.01566
"5408",4099872.856,568781.08,3.187,2.107,0.81,"echo",0.01519
"5409",4099874.158,568780.972,3.016,2.106,0.64,"echo",0.01521
"5410",4099875.409,568780.472,2.997,2.127,0.6,"echo",0.01539
"5411",4099876.663,568779.67,3.021,2.121,0.63,"echo",0.01524
"5412",4099877.463,568778.82,3.046,2.116,0.66,"echo",0.01526
"5413",4099878.099,568778.042,3.021,2.121,0.63,"echo",0.01525
"5414",4099878.813,568777.32,3.012,2.112,0.63,"echo",0.0153
"5415",4099879.533,568776.419,3.061,2.121,0.67,"echo",0.01534
"5416",4099879.861,568775.569,3.104,2.134,0.7,"echo",0.0154
"5417",4099879.792,568774.983,3.102,2.112,0.72,"echo",0.01542
"5418",4099880.012,568774.169,3.099,2.109,0.72,"echo",0.01545
"5419",4099880.581,568773.52,3.145,2.125,0.75,"echo",0.01548
"5420",4099881.014,568772.914,3.126,2.106,0.75,"echo",0.01532
"5421",4099881.174,568772.12,3.238,2.128,0.84,"echo",0.01546
"5422",4099881.461,568771.829,3.182,2.102,0.81,"echo",0.01542
"5423",4099882.068,568771.879,3.158,2.108,0.78,"echo",0.01614
"5424",4099882.624,568772.424,3.145,2.115,0.76,"echo",0.01617
"5425",4099883.34,568772.894,3.15,2.12,0.76,"echo",0.01635
"5426",4099883.596,568772.662,3.088,2.098,0.72,"echo",0.01622
"5427",4099883.911,568772.092,3.175,2.145,0.76,"echo",0.01639
"5428",4099884.011,568771.968,3.271,2.161,0.84,"echo",0.01694
"5429",4099884.047,568772.203,3.2,2.11,0.82,"echo",0.01554
"5430",4099883.517,568772.827,3.126,2.106,0.75,"echo",0.01518
"5431",4099882.795,568773.705,3.18,2.12,0.79,"echo",0.01525
"5432",4099882.175,568774.714,3.107,2.107,0.73,"echo",0.0152
"5433",4099881.521,568775.794,3.101,2.111,0.72,"echo",0.01559
"5434",4099881.082,568776.894,3.047,2.077,0.7,"echo",0.01625
"5435",4099880.663,568777.886,3.09,2.1,0.72,"echo",0.01585
"5436",4099880.297,568778.784,3.033,2.103,0.66,"echo",0.01589
"5437",4099879.865,568779.43,3.112,2.122,0.72,"echo",0.01512
"5438",4099879.296,568779.704,3.074,2.114,0.69,"echo",0.01526
"5439",4099878.809,568780.304,3.015,2.105,0.64,"echo",0.01513
"5440",4099878.377,568781.026,3.01,2.13,0.61,"echo",0.01531
"5441",4099878.128,568781.63,3.036,2.126,0.64,"echo",0.01522
"5442",4099878.021,568782.183,3.048,2.138,0.64,"echo",0.01522
"5443",4099878.045,568782.864,3.086,2.146,0.67,"echo",0.01529
"5444",4099878.107,568783.372,3.148,2.148,0.73,"echo",0.01547
"5445",4099878.125,568783.527,3.153,2.133,0.75,"echo",0.01526
"5446",4099878.12,568783.445,3.138,2.118,0.75,"echo",0.01526
"5500",4099874.625,568781.334,3.136,2.166,0.7,"echo",0.01221
"5501",4099874.654,568781.291,3.101,2.161,0.67,"echo",0.01221
"5502",4099874.725,568781.264,3.124,2.164,0.69,"echo",0.01236
"5503",4099874.864,568781.249,3.101,2.161,0.67,"echo",0.01227
"5504",4099875.067,568781.239,3.198,2.148,0.78,"echo",0.01222
"5505",4099875.227,568781.169,3.182,2.152,0.76,"echo",0.01222
"5506",4099875.367,568780.984,3.056,2.146,0.64,"echo",0.01222
"5507",4099875.554,568780.756,3.021,2.121,0.63,"echo",0.01237
"5508",4099875.767,568780.407,3.033,2.133,0.63,"echo",0.01223
"5509",4099876.022,568780.039,3.033,2.133,0.63,"echo",0.01222
"5510",4099876.041,568779.652,3.043,2.113,0.66,"echo",0.01257
"5511",4099875.896,568779.311,3.036,2.106,0.66,"echo",0.01225
"5512",4099875.514,568779.075,3.028,2.118,0.64,"echo",0.01225
"5513",4099874.979,568779.186,3.014,2.104,0.64,"echo",0.01225
"5514",4099874.183,568779.29,3.006,2.106,0.63,"echo",0.01226
"5515",4099873.193,568779.242,3.028,2.118,0.64,"echo",0.01226
"5516",4099872.244,568779.081,3.089,2.129,0.69,"echo",0.01225
"5517",4099871.461,568778.915,3.014,2.114,0.63,"echo",0.01226
"5518",4099871.456,568778.321,3.017,2.117,0.63,"echo",0.01259
"5519",4099871.764,568779.064,3.027,2.127,0.63,"echo",0.01259
"5520",4099872.404,568779.793,3.026,2.116,0.64,"echo",0.01225
"5521",4099873.474,568779.892,3.016,2.116,0.63,"echo",0.01236
"5522",4099874.493,568780.078,2.981,2.101,0.61,"echo",0.01258
"5523",4099875.449,568780.469,3.001,2.131,0.6,"echo",0.01237
"5524",4099876.551,568780.958,2.998,2.118,0.61,"echo",0.0128
"5525",4099877.723,568781.654,3.048,2.148,0.63,"echo",0.01308
"5526",4099878.556,568782.393,3.049,2.119,0.66,"echo",0.01254
"5527",4099879.318,568782.986,3.115,2.145,0.7,"echo",0.01278
"5528",4099880.229,568783.442,3.114,2.124,0.72,"echo",0.01224
"5529",4099881.269,568783.51,3.124,2.124,0.73,"echo",0.01238
"5530",4099882.222,568783.656,3.11,2.12,0.72,"echo",0.0123
"5531",4099883.007,568783.587,3.088,2.128,0.69,"echo",0.0124
"5532",4099883.938,568783.578,3.077,2.107,0.7,"echo",0.01233
"5533",4099884.809,568783.804,3.004,2.124,0.61,"echo",0.01246
"5534",4099885.493,568784.454,3.031,2.121,0.64,"echo",0.01237
"5535",4099885.982,568785.217,3.102,2.142,0.69,"echo",0.01294
"5536",4099886.448,568785.862,3.117,2.127,0.72,"echo",0.01302
"5537",4099886.938,568786.455,3.08,2.11,0.7,"echo",0.01427
"5538",4099887.252,568787.158,3.118,2.148,0.7,"echo",0.01213
"5539",4099887.628,568787.966,3.244,2.194,0.78,"echo",0.01228
"5540",4099888.291,568788.6,3.198,2.148,0.78,"echo",0.01236
"5541",4099889.053,568788.878,3.24,2.16,0.81,"echo",0.01282
"5542",4099889.86,568789.114,3.231,2.141,0.82,"echo",0.01349
"5543",4099890.584,568789.199,3.259,2.169,0.82,"echo",0.0133
"5544",4099890.742,568788.81,3.205,2.125,0.81,"echo",0.01403
"5545",4099890.884,568788.114,3.075,2.135,0.67,"echo",0.01268
"5546",4099891.229,568787.38,3.104,2.164,0.67,"echo",0.01258
"5547",4099891.546,568786.879,3.001,2.131,0.6,"echo",0.01247
"5548",4099892.234,568786.287,3.077,2.137,0.67,"echo",0.01275
"5549",4099893.024,568786.005,3.108,2.118,0.72,"echo",0.01256
"5550",4099893.648,568785.794,3.2,2.14,0.79,"echo",0.01248
"5551",4099893.937,568786.094,3.193,2.133,0.79,"echo",0.0125
"5552",4099893.534,568786.342,3.133,2.113,0.75,"echo",0.01278
"5553",4099892.765,568786.493,2.961,2.111,0.58,"echo",0.01254
"5554",4099892.978,568786.631,3.02,2.12,0.63,"echo",0.01264
"5555",4099893.311,568787.175,3.024,2.124,0.63,"echo",0.01263
"5556",4099893.654,568787.881,3.147,2.117,0.76,"echo",0.01311
"5557",4099893.988,568788.554,3.139,2.169,0.7,"echo",0.01283
"5558",4099894.309,568789.118,3.051,2.181,0.6,"echo",0.01286
"5559",4099894.747,568789.386,3.941,2.171,1.5,"echo",0.013
"5560",4099895.057,568789.815,4.004,2.174,1.56,"echo",0.01386
"5561",4099894.964,568790.201,3.76,2.17,1.32,"echo",0.01407
"5562",4099895.149,568789.793,3.686,2.176,1.24,"echo",0.01398
"5563",4099895.211,568789.031,3.947,2.167,1.51,"echo",0.01415
"5564",4099894.436,568788.534,3.087,2.157,0.66,"echo",0.01432
"5565",4099893.598,568787.836,3.192,2.142,0.78,"echo",0.01551
"5566",4099892.787,568787.107,3.046,2.146,0.63,"echo",0.01453
"5567",4099892.177,568786.693,3.035,2.165,0.6,"echo",0.01369
"5568",4099891.77,568785.825,3.057,2.157,0.63,"echo",0.01263
"5569",4099892.302,568785.24,3.105,2.145,0.69,"echo",0.01252
"5570",4099893.407,568784.746,3.181,2.131,0.78,"echo",0.01246
"5571",4099894.683,568784.718,3.157,2.127,0.76,"echo",0.01257
"5572",4099896.155,568784.73,3.14,2.14,0.73,"echo",0.01292
"5573",4099897.537,568785.084,3.117,2.147,0.7,"echo",0.01328
"5574",4099898.752,568785.655,3.125,2.155,0.7,"echo",0.01387
"5575",4099899.559,568786.313,3.181,2.151,0.76,"echo",0.01351
"5576",4099900.385,568787.05,3.127,2.157,0.7,"echo",0.01364
"5577",4099901.443,568787.378,3.126,2.156,0.7,"echo",0.01373
"5578",4099902.456,568787.914,3.12,2.16,0.69,"echo",0.01381
"5579",4099903.134,568788.602,3.088,2.128,0.69,"echo",0.01436
"5580",4099903.788,568789.134,3.125,2.165,0.69,"echo",0.01423
"5581",4099904.441,568789.639,3.113,2.183,0.66,"echo",0.01461
"5582",4099905.139,568790.143,3.112,2.182,0.66,"echo",0.01434
"5583",4099905.829,568790.495,3.121,2.181,0.67,"echo",0.01491
"5584",4099906.52,568790.793,3.095,2.165,0.66,"echo",0.01432
"5585",4099907.283,568790.808,3.092,2.162,0.66,"echo",0.01443
"5586",4099908.152,568790.755,3.073,2.163,0.64,"echo",0.01446
"5587",4099909.043,568791.039,3.076,2.136,0.67,"echo",0.01461
"5588",4099909.838,568791.301,3.184,2.184,0.73,"echo",0.01327
"5589",4099910.593,568791.545,3.188,2.158,0.76,"echo",0.01364
"5590",4099911.255,568791.764,3.185,2.165,0.75,"echo",0.01474
"5591",4099911.67,568792.263,3.225,2.175,0.78,"echo",0.01474
"5592",4099912.055,568792.862,3.225,2.175,0.78,"echo",0.01539
"5593",4099912.922,568793.427,3.312,2.192,0.85,"echo",0.01573
"5594",4099913.515,568793.731,3.399,2.189,0.94,"echo",0.01614
"5595",4099913.726,568793.913,3.506,2.236,1,"echo",0.01671
"5596",4099913.929,568794.233,3.516,2.196,1.05,"echo",0.01359
"5597",4099913.911,568794.538,3.53,2.18,1.08,"echo",0.01564
"5598",4099913.549,568794.687,3.419,2.189,0.96,"echo",0.01543
"5599",4099913.191,568794.837,3.488,2.168,1.05,"echo",0.0154
"5600",4099913.356,568794.66,3.417,2.187,0.96,"echo",0.01555
"5601",4099913.39,568794.205,3.407,2.177,0.96,"echo",0.01579
"5602",4099913.414,568793.367,3.337,2.157,0.91,"echo",0.01621
"5603",4099913.279,568792.49,3.302,2.162,0.87,"echo",0.01512
"5604",4099913.795,568792.056,3.344,2.174,0.9,"echo",0.01579
"5605",4099914.645,568792.143,3.39,2.13,0.99,"echo",0.01606
"5606",4099915.788,568791.833,3.638,2.168,1.2,"echo",0.01599
"5607",4099916.657,568791.423,3.482,2.122,1.09,"echo",0.01587
"5608",4099917.722,568791.511,3.23,2.14,0.82,"echo",0.01595
"5609",4099917.989,568792.428,3.222,2.162,0.79,"echo",0.01644
"5610",4099917.948,568793.299,3.41,2.17,0.97,"echo",0.01619
"5611",4099917.797,568794.075,3.526,2.136,1.12,"echo",0.01539
"5612",4099918.036,568794.98,3.849,2.169,1.41,"echo",0.01598
"5613",4099918.553,568795.382,3.814,2.134,1.41,"echo",0.01791
"5614",4099918.91,568795.93,3.796,2.166,1.36,"echo",0.01702
"5615",4099919.338,568796.386,3.743,2.123,1.35,"echo",0.01716
"5616",4099919.764,568796.687,3.695,2.135,1.29,"echo",0.01833
"5617",4099920.29,568796.693,3.65,2.14,1.24,"echo",0.02455
"5618",4099921.041,568796.601,3.599,2.099,1.23,"echo",0.01793
"5619",4099921.872,568796.849,3.627,2.117,1.24,"echo",0.01799
"5620",4099922.522,568797.438,3.624,2.124,1.23,"echo",0.01803
"5621",4099923.475,568797.819,3.56,2.14,1.15,"echo",0.01838
"5622",4099924.203,568797.982,3.194,2.134,0.79,"echo",0.0139
"5623",4099924.059,568798.323,3.16,2.14,0.75,"echo",0.01597
"5624",4099924.014,568798.771,3.59,2.14,1.18,"echo",0.01619
"5625",4099923.847,568799.162,3.651,2.181,1.2,"echo",0.01521
"5626",4099923.583,568799.273,3.603,2.163,1.17,"echo",0.0165
"5627",4099923.399,568798.857,3.578,2.128,1.18,"echo",0.01687
"5628",4099924.044,568798.512,3.643,2.143,1.23,"echo",0.01755
"5629",4099924.722,568798.15,3.424,2.134,1.02,"echo",0.01776
"5630",4099925.682,568797.756,3.368,2.128,0.97,"echo",0.01885
"5631",4099926.307,568797.045,3.584,2.174,1.14,"echo",0.01759
"5632",4099926.951,568796.415,3.447,2.117,1.06,"echo",0.01938
"5633",4099927.766,568795.754,3.436,2.176,0.99,"echo",0.01619
"5634",4099928.777,568795.496,3.34,2.16,0.91,"echo",0.01668
"5635",4099929.639,568795.614,3.399,2.199,0.93,"echo",0.01628
"5636",4099930.099,568796.094,3.378,2.198,0.91,"echo",0.01597
"5637",4099930.381,568796.628,3.427,2.187,0.97,"echo",0.01607
"5638",4099930.355,568796.567,3.343,2.163,0.91,"echo",0.01727
"5639",4099930.983,568796.875,3.332,2.182,0.88,"echo",0.01927
"5640",4099931.457,568796.957,3.327,2.177,0.88,"echo",0.02192
"5641",4099931.686,568797.417,3.333,2.183,0.88,"echo",0.01698
"5642",4099931.697,568798.135,3.2,2.15,0.78,"echo",0.01797
"5643",4099931.574,568798.517,3.113,2.173,0.67,"echo",0.01762
"5644",4099931.418,568798.731,3.09,2.18,0.64,"echo",0.01772
"5645",4099931.684,568799.113,3.084,2.184,0.63,"echo",0.02443
"5646",4099932.048,568798.541,3.126,2.226,0.63,"echo",0.02073
"5647",4099932.743,568798.124,3.24,2.22,0.75,"echo",0.02089
"5648",4099933.433,568797.705,3.197,2.177,0.75,"echo",0.02134
"5649",4099933.952,568797.208,3.184,2.154,0.76,"echo",0.0219
"5650",4099934.823,568796.977,3.185,2.185,0.73,"echo",0.0163
"5651",4099935.785,568797.132,3.088,2.128,0.69,"echo",0.01762
"5652",4099936.662,568797.477,3.079,2.149,0.66,"echo",0.01632
"5653",4099937.294,568797.993,3.076,2.146,0.66,"echo",0.01637
"5654",4099937.792,568798.555,3.077,2.167,0.64,"echo",0.01587
"5655",4099938.098,568799.169,3.039,2.159,0.61,"echo",0.01631
"5656",4099938.063,568799.895,3.51,2.19,1.05,"echo",0.01771
"5657",4099937.916,568800.496,3.088,2.178,0.64,"echo",0.01711
"5658",4099937.486,568800.897,3.14,2.2,0.67,"echo",0.0147
"5659",4099937.319,568801.055,3.078,2.178,0.63,"echo",0.01459
"5660",4099937.01,568801.377,3.137,2.207,0.66,"echo",0.01524
"5661",4099936.709,568801.521,3.111,2.201,0.64,"echo",0.01538
"5662",4099936.737,568801.903,3.07,2.13,0.67,"echo",0.019
"5663",4099936.429,568802.039,3.134,2.134,0.73,"echo",0.01973
"5664",4099936.113,568802.297,3.118,2.188,0.66,"echo",0.02387
"5665",4099936.171,568802.443,3.056,2.146,0.64,"echo",0.02499
"5666",4099936.683,568802.519,3.101,2.171,0.66,"echo",0.02764
"5668",4099938.264,568800.941,3.044,2.134,0.64,"echo",0.02037
"5669",4099938.633,568800.715,3.03,2.12,0.64,"echo",0.01772
"5670",4099939.046,568800.268,3.024,2.124,0.63,"echo",0.01903
"5671",4099939.941,568800.321,3.063,2.163,0.63,"echo",0.01642
"5672",4099940.811,568800.515,3.111,2.201,0.64,"echo",0.01629
"5673",4099941.457,568800.443,3.093,2.183,0.64,"echo",0.01648
