"North","East","BedSE","Code","Pt.name","VertPrec"
4099718.212,568611.002,3.661,"echo","3900",0.0084
4099719.032,568610.13,3.631,"echo","3901",0.00853
4099719.766,568609.364,3.61,"echo","3902",0.00858
4099720.528,568608.877,3.637,"echo","3903",0.00859
4099721.512,568608.429,3.557,"echo","3904",0.0086
4099722.334,568607.653,3.617,"echo","3905",0.00862
4099723.07,568607.153,3.569,"echo","3906",0.00863
4099723.523,568606.159,3.533,"echo","3907",0.00864
4099723.517,568605.071,3.62,"echo","3908",0.00865
4099723.283,568604.224,3.47,"echo","3909",0.00865
4099722.682,568603.167,3.146,"echo","3910",0.00866
4099721.757,568602.942,3.128,"echo","3911",0.00867
4099720.315,568602.427,3.419,"echo","3912",0.00868
4099719.18,568602.579,3.599,"echo","3913",0.00868
4099717.879,568602.697,3.602,"echo","3914",0.00869
4099716.582,568602.936,3.81,"echo","3915",0.00869
4099715.573,568603.411,3.593,"echo","3916",0.0087
4099714.359,568603.839,3.599,"echo","3917",0.0087
4099713.38,568604.378,3.634,"echo","3918",0.00871
4099712.532,568605.098,3.649,"echo","3919",0.00871
4099711.584,568605.753,3.646,"echo","3920",0.00872
4099710.456,568606.421,3.697,"echo","3921",0.00872
4099709.371,568607.198,3.651,"echo","3922",0.00872
4099708.081,568607.551,3.51,"echo","3923",0.00872
4099706.937,568608.036,3.288,"echo","3924",0.00873
4099705.784,568608.586,3.139,"echo","3925",0.00873
4099704.586,568608.962,3.042,"echo","3926",0.00887
4099703.421,568609.044,3.56,"echo","3927",0.00873
4099702.479,568608.896,3.557,"echo","3928",0.00874
4099701.68,568609.425,4.103,"echo","3929",0.00874
4099700.763,568609.808,3.68,"echo","3930",0.00874
4099700.006,568609.542,3.798,"echo","3931",0.00874
4099699.095,568609.457,3.757,"echo","3932",0.00874
4099698.775,568609.414,3.915,"echo","3933",0.00875
4099698.157,568609.702,3.817,"echo","3934",0.00875
4099697.47,568610.197,3.772,"echo","3935",0.00875
4099696.852,568610.302,3.709,"echo","3936",0.00875
4099697.685,568610.356,3.598,"echo","3937",0.00875
4099699.069,568609.53,3.675,"echo","3938",0.00876
4099700.702,568608.579,3.717,"echo","3939",0.00876
4099702.481,568607.885,3.91,"echo","3940",0.00876
4099703.95,568607.201,3.067,"echo","3941",0.00876
4099705.782,568606.722,3.118,"echo","3942",0.00876
4099707.088,568606.019,3.42,"echo","3943",0.00876
4099708.534,568605.422,3.639,"echo","3944",0.00876
4099709.748,568604.764,3.714,"echo","3945",0.00876
4099711.038,568604.161,3.657,"echo","3946",0.00876
4099712.265,568603.42,3.626,"echo","3947",0.00876
4099713.461,568602.677,3.586,"echo","3948",0.00876
4099714.658,568601.726,3.655,"echo","3949",0.00876
4099715.8,568600.805,3.645,"echo","3950",0.00876
4099716.927,568600.207,3.438,"echo","3951",0.00876
4099717.251,568599.02,3.374,"echo","3952",0.00877
4099717.309,568597.399,3.437,"echo","3953",0.00886
4099717.013,568595.6,3.354,"echo","3954",0.00877
4099714.909,568592.271,3.198,"echo","3956",0.00878
4099713.162,568591.353,3.247,"echo","3957",0.00878
4099711.172,568590.906,3.295,"echo","3958",0.00878
4099709.246,568590.886,3.279,"echo","3959",0.00878
4099707.747,568591.553,3.317,"echo","3960",0.00878
4099706.243,568592.063,3.382,"echo","3961",0.0089
4099704.856,568592.682,3.47,"echo","3962",0.00878
4099703.382,568593.192,3.592,"echo","3963",0.00879
4099701.986,568593.811,3.632,"echo","3964",0.00878
4099700.374,568594.249,3.652,"echo","3965",0.00878
4099698.97,568594.999,3.688,"echo","3966",0.00878
4099697.688,568595.826,3.741,"echo","3967",0.00878
4099696.184,568596.216,3.751,"echo","3968",0.00878
4099694.905,568596.708,3.719,"echo","3969",0.00878
4099693.773,568597.458,3.56,"echo","3970",0.00878
4099692.467,568597.884,3.227,"echo","3971",0.00878
4099691.098,568598.143,3.009,"echo","3972",0.00878
4099689.855,568598.529,3.537,"echo","3973",0.00878
4099688.771,568598.819,3.957,"echo","3974",0.00878
4099687.77,568599.081,3.846,"echo","3975",0.00878
4099686.523,568599.395,3.653,"echo","3976",0.00878
4099683.835,568598.68,4.369,"echo","3978",0.00878
4099682.762,568597.682,3.558,"echo","3979",0.00878
4099681.828,568597.264,2.961,"echo","3980",0.0088
4099681.286,568596.309,3.053,"echo","3981",0.00879
4099681.922,568595.65,3.492,"echo","3982",0.00878
4099682.87,568594.5,3.602,"echo","3983",0.00889
4099684.38,568593.854,3.075,"echo","3984",0.00878
4099685.862,568593.238,3.377,"echo","3985",0.00878
4099687.404,568592.867,3.614,"echo","3986",0.00878
4099688.758,568592.532,3.672,"echo","3987",0.00878
4099690.152,568592.387,3.708,"echo","3988",0.00878
4099691.717,568592.267,3.743,"echo","3989",0.00878
4099692.972,568591.965,3.706,"echo","3990",0.00877
4099694.141,568591.232,3.694,"echo","3991",0.00878
4099695.596,568590.956,3.676,"echo","3992",0.00878
4099697.135,568590.974,3.637,"echo","3993",0.00878
4099698.507,568590.949,3.678,"echo","3994",0.00878
4099699.754,568590.932,3.651,"echo","3995",0.00878
4099700.917,568590.956,3.558,"echo","3996",0.00878
4099702.396,568591.368,3.507,"echo","3997",0.00878
4099703.66,568591.44,3.495,"echo","3998",0.00878
4099704.792,568591.383,3.454,"echo","3999",0.00878
4099706.13,568591.179,3.345,"echo","4000",0.00879
4099707.698,568591.357,3.327,"echo","4001",0.00888
4099709.3,568591.623,3.328,"echo","4002",0.00878
4099710.831,568591.843,3.305,"echo","4003",0.00878
4099712.177,568591.95,3.303,"echo","4004",0.00878
4099713.383,568592.027,3.299,"echo","4005",0.00878
4099714.48,568592.088,3.29,"echo","4006",0.00878
4099715.551,568592.246,3.261,"echo","4007",0.00878
4099716.746,568592.458,3.311,"echo","4008",0.00878
4099717.987,568592.635,3.323,"echo","4009",0.00878
4099719.148,568592.736,3.34,"echo","4010",0.00888
4099720.224,568592.758,3.531,"echo","4011",0.00878
4099721.395,568592.896,3.413,"echo","4012",0.00879
4099722.434,568592.871,3.579,"echo","4013",0.00879
4099723.664,568592.997,3.29,"echo","4014",0.00878
4099724.872,568592.926,3.125,"echo","4015",0.00879
4099725.854,568592.684,3.324,"echo","4016",0.0088
4099727.152,568592.523,3.073,"echo","4017",0.00879
4099728.149,568592.076,3.134,"echo","4018",0.00889
4099728.983,568591.567,3.515,"echo","4019",0.00879
4099729.988,568591.146,4.284,"echo","4020",0.00879
4099730.889,568590.488,3.274,"echo","4021",0.00879
4099731.718,568589.864,4.041,"echo","4022",0.0088
4099732.494,568589.3,4.044,"echo","4023",0.0088
4099734.203,568588.443,4.154,"echo","4025",0.0088
4099735.126,568587.849,4.105,"echo","4026",0.0088
4099736.015,568587.303,3.969,"echo","4027",0.0088
4099737.368,568587.004,3.836,"echo","4028",0.0088
4099738.638,568586.575,4.033,"echo","4029",0.0088
4099739.958,568585.975,3.022,"echo","4030",0.0088
4099740.987,568585.208,3.079,"echo","4031",0.00894
4099741.982,568584.357,3.035,"echo","4032",0.00881
4099742.707,568583.38,3.491,"echo","4033",0.0088
4099743.346,568582.624,3.387,"echo","4034",0.0088
4099744.153,568582.283,3.135,"echo","4035",0.0088
4099744.692,568581.418,3.868,"echo","4036",0.0088
4099745.187,568580.693,3.161,"echo","4037",0.00881
4099745.614,568580.098,3.099,"echo","4038",0.00881
4099744.829,568579.334,3.025,"echo","4039",0.00881
4099743.889,568579.87,4.07,"echo","4040",0.00881
4099743.091,568581.233,3.099,"echo","4041",0.00881
4099742.004,568582.654,3.148,"echo","4042",0.00882
4099740.638,568583.963,3.126,"echo","4043",0.00882
4099739.416,568585.298,3.145,"echo","4044",0.00882
4099737.907,568586.228,4.021,"echo","4045",0.00884
4099736.385,568586.932,3.755,"echo","4046",0.00882
4099734.726,568587.316,3.317,"echo","4047",0.00882
4099733.374,568587.857,3.956,"echo","4048",0.00882
4099732.225,568588.371,3.719,"echo","4049",0.00882
4099731.114,568588.783,3.845,"echo","4050",0.00882
4099730.145,568589.157,3.653,"echo","4051",0.00882
4099729.245,568589.562,3.427,"echo","4052",0.00884
4099728.381,568590.599,3.589,"echo","4053",0.00891
4099727.123,568590.991,3.902,"echo","4054",0.00883
4099725.816,568591.037,3.201,"echo","4055",0.00883
4099724.578,568590.845,3.364,"echo","4056",0.00883
4099723.272,568590.682,3.652,"echo","4057",0.00883
4099721.874,568590.381,3.595,"echo","4058",0.00883
4099720.402,568590.155,3.496,"echo","4059",0.00883
4099718.939,568590.178,3.543,"echo","4060",0.00883
4099717.392,568590.2,3.371,"echo","4061",0.00883
4099715.824,568590.292,3.225,"echo","4062",0.00883
4099714.383,568590.008,3.186,"echo","4063",0.00883
4099712.884,568589.612,3.238,"echo","4064",0.00883
4099711.188,568589.323,3.222,"echo","4065",0.00884
4099709.538,568588.625,3.256,"echo","4066",0.00884
4099708.195,568588.129,3.32,"echo","4067",0.00884
4099706.646,568587.366,3.319,"echo","4068",0.00884
4099705.175,568587.116,3.218,"echo","4069",0.00884
4099703.466,568587.104,3.269,"echo","4070",0.00884
4099702.032,568587.555,3.223,"echo","4071",0.00884
4099700.44,568588.032,3.326,"echo","4072",0.00883
4099698.798,568588.535,3.425,"echo","4073",0.00908
4099697.25,568589.391,3.587,"echo","4074",0.00884
4099695.615,568590.151,3.66,"echo","4075",0.00884
4099694.076,568591.084,3.673,"echo","4076",0.00884
4099692.359,568591.725,3.705,"echo","4077",0.00884
4099690.746,568592.457,3.716,"echo","4078",0.00884
4099689.035,568592.956,3.66,"echo","4079",0.00884
4099687.401,568593.431,3.535,"echo","4080",0.00884
4099685.778,568593.821,3.494,"echo","4081",0.00886
4099684.175,568594.072,3.082,"echo","4082",0.00884
4099682.541,568594.299,3.107,"echo","4083",0.00891
4099680.963,568594.397,3.263,"echo","4084",0.00884
4099679.399,568594.176,2.987,"echo","4085",0.00884
4099678.234,568594.052,3.114,"echo","4086",0.00884
4099677.071,568593.396,3.09,"echo","4087",0.00884
4099676.231,568592.172,3.114,"echo","4088",0.00891
4099675.461,568591.405,3.203,"echo","4089",0.00884
4099675.18,568590.493,3.421,"echo","4090",0.00886
4099676.169,568590.154,3.602,"echo","4091",0.00884
4099677.6,568590.08,3.502,"echo","4092",0.00884
4099678.996,568589.431,3.468,"echo","4093",0.00884
4099680.731,568589.047,3.606,"echo","4094",0.00892
4099682.338,568588.444,3.635,"echo","4095",0.00884
4099684.155,568588.16,3.681,"echo","4096",0.00885
4099685.689,568587.793,3.733,"echo","4097",0.00885
4099687.349,568587.625,3.757,"echo","4098",0.00885
4099688.956,568587.233,3.785,"echo","4099",0.00885
4099690.618,568586.856,3.738,"echo","4100",0.00885
4099692.272,568586.499,3.633,"echo","4101",0.00885
4099693.648,568586.092,3.589,"echo","4102",0.00885
4099695.157,568585.851,3.467,"echo","4103",0.00885
4099696.569,568585.474,3.356,"echo","4104",0.00885
4099697.73,568585.106,3.274,"echo","4105",0.00885
4099698.975,568585.172,3.246,"echo","4106",0.00886
4099700.289,568584.672,3.207,"echo","4107",0.00886
4099701.258,568584.297,3.233,"echo","4108",0.00892
4099702.066,568583.378,3.247,"echo","4109",0.00886
4099702.388,568582.049,3.344,"echo","4110",0.00893
4099702.104,568580.53,3.554,"echo","4111",0.00886
4099701.231,568579.104,3.407,"echo","4112",0.00886
4099699.95,568578.096,3.385,"echo","4113",0.00886
4099698.463,568577.527,3.304,"echo","4114",0.00886
4099696.739,568577.413,3.296,"echo","4115",0.00917
4099695.211,568577.853,3.179,"echo","4116",0.00887
4099693.617,568578.444,3.188,"echo","4117",0.00887
4099692.166,568579.107,3.13,"echo","4118",0.00887
4099690.816,568580.041,3.171,"echo","4119",0.00887
4099689.265,568580.777,3.236,"echo","4120",0.00887
4099687.776,568581.626,3.389,"echo","4121",0.00887
4099686.122,568582.22,3.508,"echo","4122",0.00887
4099684.602,568582.902,3.532,"echo","4123",0.00887
4099682.97,568583.447,3.632,"echo","4124",0.00888
4099681.465,568584.182,3.746,"echo","4125",0.00888
4099679.805,568584.698,3.754,"echo","4126",0.00888
4099678.505,568585.42,3.747,"echo","4127",0.00888
4099677.072,568585.968,3.582,"echo","4128",0.00888
4099675.566,568586.554,3.589,"echo","4129",0.00888
4099674.031,568587.015,3.563,"echo","4130",0.00888
4099672.561,568587.435,3.549,"echo","4131",0.00888
4099671.31,568587.879,3.556,"echo","4132",0.00888
4099670.214,568588.285,3.595,"echo","4133",0.00888
4099668.975,568588.953,3.424,"echo","4134",0.00888
4099667.452,568589.277,3.17,"echo","4135",0.00888
4099665.903,568588.983,3.188,"echo","4136",0.00888
4099664.624,568588.524,3.153,"echo","4137",0.00889
4099663.585,568588.438,3.066,"echo","4138",0.00889
4099662.954,568587.491,3.121,"echo","4139",0.00891
4099663.504,568586.349,3.211,"echo","4140",0.00889
4099664.896,568585.499,3.522,"echo","4141",0.00889
4099666.383,568584.601,3.639,"echo","4142",0.00889
4099668.101,568583.912,3.564,"echo","4143",0.00889
4099669.89,568583.399,3.626,"echo","4144",0.00889
4099671.701,568582.856,3.654,"echo","4145",0.0089
4099673.209,568582.285,3.646,"echo","4146",0.0089
4099674.885,568581.833,3.736,"echo","4147",0.0089
4099676.203,568581.154,3.759,"echo","4148",0.0089
4099678.107,568580.653,3.61,"echo","4149",0.0089
4099679.862,568579.925,3.533,"echo","4150",0.0089
4099681.384,568578.939,3.353,"echo","4151",0.00895
4099683.009,568577.865,3.332,"echo","4152",0.0089
4099684.157,568576.833,3.237,"echo","4153",0.0089
4099685.705,568575.827,3.147,"echo","4154",0.0089
4099686.754,568574.725,3.115,"echo","4155",0.00891
4099688,568573.65,3.146,"echo","4156",0.00891
4099689.093,568572.728,3.212,"echo","4157",0.00891
4099690.123,568572.415,3.226,"echo","4158",0.00918
4099690.744,568571.38,3.275,"echo","4159",0.00891
4099690.632,568570.132,3.269,"echo","4160",0.00891
4099690.363,568568.678,3.343,"echo","4161",0.00892
4099690.024,568567.404,3.249,"echo","4162",0.00897
4099689.671,568566.279,3.093,"echo","4163",0.00895
4099688.707,568565.173,3.177,"echo","4164",0.00895
4099687.37,568564.69,3.126,"echo","4165",0.00894
4099685.854,568564.571,3.22,"echo","4166",0.00894
4099684.317,568564.859,3.29,"echo","4167",0.00894
4099683.155,568565.654,3.299,"echo","4168",0.00894
4099681.783,568566.365,3.224,"echo","4169",0.00894
4099680.678,568567.399,3.134,"echo","4170",0.00894
4099679.234,568568.191,3.13,"echo","4171",0.00894
4099678.056,568569.197,3.13,"echo","4172",0.00895
4099676.657,568569.982,3.089,"echo","4173",0.00895
4099675.404,568570.919,3.127,"echo","4174",0.00895
4099674.125,568571.758,3.173,"echo","4175",0.00895
4099672.916,568572.562,3.26,"echo","4176",0.00895
4099671.938,568573.553,3.328,"echo","4177",0.00895
4099670.67,568574.305,3.437,"echo","4178",0.00895
4099669.529,568575.049,3.656,"echo","4179",0.00895
4099668.594,568575.793,3.654,"echo","4180",0.00895
4099667.794,568576.485,3.682,"echo","4181",0.00895
4099666.984,568577.48,3.684,"echo","4182",0.00896
4099665.723,568577.871,3.712,"echo","4183",0.00896
4099664.548,568578.223,3.823,"echo","4184",0.00896
4099663.615,568578.631,3.888,"echo","4185",0.00896
4099662.959,568579.197,3.764,"echo","4186",0.00896
4099662.916,568580.212,3.786,"echo","4187",0.00896
4099661.971,568580.48,3.615,"echo","4188",0.00897
4099661.443,568579.339,3.558,"echo","4189",0.00897
4099660.405,568578.598,3.571,"echo","4190",0.00897
4099659.253,568578.259,3.541,"echo","4191",0.00898
4099658.79,568577.157,3.466,"echo","4192",0.009
4099659.388,568575.97,3.372,"echo","4193",0.00904
4099660.583,568574.978,3.593,"echo","4194",0.00932
4099661.71,568573.925,3.872,"echo","4195",0.00906
4099663.076,568573.109,4.004,"echo","4196",0.00907
4099664.387,568572.346,3.68,"echo","4197",0.00939
4099665.96,568571.886,3.636,"echo","4198",0.00908
4099667.577,568571.499,3.622,"echo","4199",0.00909
4099668.984,568570.855,3.336,"echo","4200",0.00899
4099670.75,568570.387,3.281,"echo","4201",0.009
4099672.377,568569.802,3.154,"echo","4202",0.009
4099673.753,568568.964,3.1,"echo","4203",0.00901
4099675.266,568568.159,3.088,"echo","4204",0.00903
4099676.809,568567.378,3.097,"echo","4205",0.00901
4099678.26,568566.485,3.143,"echo","4206",0.00901
4099679.73,568565.452,3.155,"echo","4207",0.00902
4099681.005,568564.316,3.25,"echo","4208",0.00902
4099681.93,568563.13,3.293,"echo","4209",0.00902
4099682.673,568562.219,3.297,"echo","4210",0.00905
4099683.529,568561.794,3.237,"echo","4211",0.00903
4099684.397,568561.658,3.203,"echo","4212",0.00903
4099685.345,568561.683,3.148,"echo","4213",0.00904
4099686.18,568561.474,3.098,"echo","4214",0.00904
4099686.221,568562.075,3.09,"echo","4215",0.00904
4099685.485,568562.819,3.149,"echo","4216",0.00904
4099684.579,568562.298,3.199,"echo","4217",0.00904
4099683.428,568561.445,3.209,"echo","4218",0.00905
4099682.282,568560.469,3.217,"echo","4219",0.00905
4099681.153,568559.325,3.231,"echo","4220",0.00908
4099680.913,568557.824,3.208,"echo","4221",0.00905
4099681.421,568556.713,3.124,"echo","4222",0.00908
4099681.785,568555.927,3.219,"echo","4223",0.00945
4099682.032,568555.18,3.3,"echo","4224",0.00912
4099681.315,568554.661,3.419,"echo","4225",0.00927
4099680.95,568554.347,3.277,"echo","4226",0.00921
4099681.346,568553.868,3.164,"echo","4227",0.00916
4099681.996,568553.648,2.997,"echo","4228",0.00917
4099682.205,568554.027,3.01,"echo","4229",0.00918
4099681.849,568555.246,3.264,"echo","4230",0.00919
4099680.62,568556.086,3.128,"echo","4231",0.0092
4099679.181,568556.877,3.234,"echo","4232",0.00933
4099677.663,568557.435,3.322,"echo","4233",0.00921
4099676.244,568558.022,3.302,"echo","4234",0.00929
4099674.785,568558.628,3.26,"echo","4235",0.00953
4099673.675,568559.377,3.212,"echo","4236",0.00963
4099672.767,568560.15,3.211,"echo","4237",0.00938
4099671.526,568560.865,3.174,"echo","4238",0.0094
4099670.26,568561.824,3.127,"echo","4239",0.00947
4099668.842,568562.671,3.115,"echo","4240",0.00952
4099667.777,568563.613,3.078,"echo","4241",0.00954
4099666.612,568564.627,3.104,"echo","4242",0.00956
4099665.395,568565.521,3.183,"echo","4243",0.00958
4099664.421,568566.408,3.323,"echo","4244",0.0096
4099663.597,568567.236,3.51,"echo","4245",0.00962
4099662.864,568567.974,3.838,"echo","4246",0.00963
4099661.893,568568.531,3.718,"echo","4247",0.00965
4099661.083,568569.131,3.821,"echo","4248",0.00966
4099660.285,568569.385,3.934,"echo","4249",0.00968
4099659.411,568569.656,4.069,"echo","4250",0.0097
4099658.771,568570.657,3.92,"echo","4251",0.00972
4099658.226,568571.334,3.725,"echo","4252",0.00973
4099658.201,568572.161,3.681,"echo","4253",0.00974
4099658.982,568572.442,3.624,"echo","4254",0.00975
4099660.255,568573.289,3.884,"echo","4255",0.00976
4099661.81,568573.744,4.041,"echo","4256",0.00977
4099663.508,568574.322,4.016,"echo","4257",0.00977
4099665.037,568574.622,3.706,"echo","4258",0.00945
4099666.822,568575.398,3.635,"echo","4259",0.00945
4099668.797,568575.85,3.639,"echo","4260",0.00931
4099670.877,568576.531,3.689,"echo","4261",0.0092
4099672.967,568577.25,3.62,"echo","4262",0.00917
4099675.152,568577.936,3.514,"echo","4263",0.0092
4099677.298,568578.882,3.553,"echo","4264",0.00918
4099679.446,568579.914,3.481,"echo","4265",0.00918
4099681.537,568581.149,3.528,"echo","4266",0.00918
4099683.425,568582.71,3.535,"echo","4267",0.00921
4099685.312,568584.256,3.625,"echo","4268",0.00919
4099687.113,568585.916,3.735,"echo","4269",0.00919
4099688.768,568587.592,3.774,"echo","4270",0.00919
4099690.253,568589.337,3.692,"echo","4271",0.00919
4099691.895,568590.751,3.729,"echo","4272",0.00919
4099693.413,568592.426,3.709,"echo","4273",0.0092
4099694.882,568594.067,3.714,"echo","4274",0.0092
4099696.56,568595.307,3.725,"echo","4275",0.0092
4099698.173,568596.751,3.763,"echo","4276",0.0092
